datetime,High,Low,Close,DI+,DI-,ADX,NetDI,NetDI_MA9,Sentiment,MACD,Signal,Histogram,MACD_Sentiment_5,MiddleBB,UpperBB,LowerBB,BB_Width,BB_Sentiment
2025-09-04 13:05:00+05:30,54259.8,54242.05,54251.15,24.486074270557257,11.654509283820449,12.459045717402248,12.831564986736808,2.844792564138677,Sideways,10.97,12.56,-1.59,Sideways,54247.0225,54271.04859271138,54222.99640728862,48.05218542275543,Sideways
2025-09-04 13:06:00+05:30,54258.05,54249.3,54256.65,24.952380952382587,12.173160173160984,14.83467793835776,12.779220779221603,3.4229274758810515,Sideways,10.99,12.24,-1.26,Sideways,54246.25,54267.74087932437,54224.75912067563,42.981758648733376,Sideways
2025-09-04 13:07:00+05:30,54268.35,54247.05,54256.1,24.202034373902702,12.32900736583775,16.099556565768104,11.873027008064952,4.539380827198672,Sideways,10.83,11.96,-1.13,Sideways,54245.697499999995,54265.42155622925,54225.97344377074,39.448112458514515,Sideways
2025-09-04 13:08:00+05:30,54259.5,54238.05,54241.6,23.999999999998682,15.356521739131718,16.627683036146845,8.643478260866964,5.735705956578144,Sideways,9.42,11.45,-2.03,Sideways,54245.292499999996,54265.00315099271,54225.581849007285,39.42130198542145,Sideways
2025-09-04 13:09:00+05:30,54247.1,54224.9,54237.75,22.942643391519887,19.052369077308622,16.283169945020322,3.890274314211265,5.988650786542184,Sideways,7.91,10.74,-2.84,Sideways,54244.3275,54263.49681414169,54225.15818585831,38.338628283381695,Sideways
2025-09-04 13:10:00+05:30,54262.35,54231.25,54244.1,26.695183776931874,16.904309252218393,15.81156478125566,9.79087452471348,7.334607776656033,Sideways,7.14,10.02,-2.88,Sideways,54244.670000000006,54263.549462509895,54225.79053749012,37.75892501977796,Sideways
2025-09-04 13:11:00+05:30,54242.55,54197.95,54219.3,24.244604316545683,23.223021582736042,14.694408292723919,1.021582733809641,7.754499948025181,Sideways,4.48,8.91,-4.44,Sideways,54244.454999999994,54264.41195102304,54224.49804897695,39.91390204608615,Sideways
2025-09-04 13:12:00+05:30,54223.05,54200.05,54200.8,19.118069520252025,23.182993392705082,15.05132821340385,-4.064923872453058,7.0572824203713695,Sideways,0.86,7.3,-6.44,Bearish,54242.402500000004,54270.336811564084,54214.46818843592,55.868623128160834,Bearish
2025-09-04 13:13:00+05:30,54207.1,54194.45,54204.1,19.493263034562617,24.89748096075241,15.512552904150144,-5.404217926189794,5.706764534331318,Sideways,-1.71,5.5,-7.21,Bearish,54240.072499999995,54272.504460754026,54207.640539245964,64.86392150806205,Bearish
2025-09-04 13:14:00+05:30,54223.55,54198.05,54221.7,17.9756965026682,25.192649673980068,16.423759501787192,-7.216953171311868,3.479151405659243,Sideways,-2.31,3.94,-6.25,Bearish,54239.017499999994,54272.43369957657,54205.60130042342,66.83239915315062,Sideways
2025-09-04 13:15:00+05:30,54257.05,54218.5,54250.3,26.652512384997422,20.948336871906243,16.898033555402765,5.7041755130911795,2.693035264978085,Sideways,-0.47,3.06,-3.53,Sideways,54239.69,54273.462000228064,54205.91799977194,67.5440004561242,Sideways
2025-09-04 13:16:00+05:30,54254.15,54208.7,54234.95,25.37393882226184,19.094461662852428,17.44714316964249,6.279477159409414,2.071529726238581,Sideways,-0.25,2.4,-2.64,Sideways,54239.807499999995,54273.49187517578,54206.12312482421,67.36875035156845,Sideways
2025-09-04 13:17:00+05:30,54235.7,54215.0,54219.9,21.083496230103837,19.784976263617658,17.32671351772672,1.2985199664861788,1.2554232490851602,Sideways,-1.27,1.66,-2.93,Sideways,54238.965000000004,54273.79478307252,54204.13521692749,69.65956614502647,Sideways
2025-09-04 13:18:00+05:30,54220.05,54198.55,54200.8,21.204886954079743,24.51902822637586,16.663824777915483,-3.3141412722961157,0.45493262836211795,Sideways,-3.58,0.61,-4.19,Sideways,54236.55,54274.93721003335,54198.16278996666,76.77442006669298,Sideways
2025-09-04 13:19:00+05:30,54223.35,54197.05,54221.0,21.61272627536959,23.94404827208236,14.493311349428495,-2.33132199671277,-0.8919780962407988,Sideways,-3.74,-0.26,-3.48,Sideways,54235.08,54273.48574791737,54196.67425208263,76.81149583474325,Sideways
2025-09-04 13:20:00+05:30,54225.1,54210.25,54220.35,21.729161046667887,23.550040463990445,12.321868915867313,-1.8208794173225584,-1.2078072241443765,Sideways,-3.87,-0.98,-2.89,Sideways,54233.340000000004,54271.064410629,54195.61558937101,75.44882125798904,Sideways
2025-09-04 13:21:00+05:30,54219.75,54207.4,54214.9,19.38733268938918,24.87926038361002,10.886532030046189,-5.491927694220841,-1.366363204340797,Sideways,-4.37,-1.66,-2.71,Sideways,54232.025,54270.423307246696,54193.62669275331,76.79661449338892,Sideways
2025-09-04 13:22:00+05:30,54235.65,54208.1,54233.05,23.381734292306184,22.02469805944073,9.531292444857403,1.357036232865454,-0.6151127422235471,Sideways,-3.26,-1.98,-1.28,Sideways,54232.015,54270.412068137,54193.617931863,76.79413627399481,Sideways
2025-09-04 13:23:00+05:30,54246.0,54229.3,54240.9,26.587684254029693,18.735362997660236,10.10711887387767,7.852321256369457,1.059251083074378,Sideways,-1.72,-1.93,0.2,Sideways,54231.3,54268.389550229884,54194.21044977012,74.17910045976168,Sideways
2025-09-04 13:24:00+05:30,54259.85,54237.0,54245.45,26.81138990696344,19.171130532846867,9.689917296670059,7.6402593741165745,1.2743715120771997,Sideways,-0.14,-1.57,1.43,Sideways,54230.74250000001,54266.543650737796,54194.94134926222,71.6023014755774,Sideways
2025-09-04 13:25:00+05:30,54250.2,54218.05,54233.35,27.913120046962543,15.746991488113608,11.526587217745853,12.166128558848936,1.928443889792702,Sideways,0.14,-1.23,1.36,Sideways,54229.8525,54264.379902914865,54195.32509708514,69.05480582972814,Sideways
2025-09-04 13:26:00+05:30,54247.75,54231.85,54246.65,28.507194244604626,16.082134292566806,12.83058997334668,12.42505995203782,3.164726110409551,Sideways,1.41,-0.7,2.11,Sideways,54229.3525,54262.50834372473,54196.19665627527,66.31168744945899,Sideways
2025-09-04 13:27:00+05:30,54249.6,54236.75,54249.6,29.04433792690248,14.394847213899734,14.36987125884772,14.649490713002745,5.160685219887203,Sideways,2.63,-0.03,2.67,Sideways,54229.027500000004,54261.19201909929,54196.86298090072,64.32903819857165,Sideways
2025-09-04 13:28:00+05:30,54249.9,54236.85,54244.65,25.14392407032763,14.952543955188094,14.991227812724574,10.191380115139534,6.55209656564857,Sideways,3.16,0.61,2.56,Sideways,54229.18000000001,54261.62322002716,54196.73677997285,64.88644005430979,Sideways
2025-09-04 13:29:00+05:30,54246.5,54236.85,54244.3,16.17370490682075,16.430159001537803,14.191458353614525,-0.2564540947170535,6.725921601493626,Sideways,3.52,1.19,2.33,Sideways,54229.50749999999,54262.44347096829,54196.571529031695,65.87194193659525,Sideways
2025-09-04 13:30:00+05:30,54266.65,54237.65,54254.1,24.438405797101684,13.858695652172006,15.156039971934215,10.579710144929678,8.511659139177016,Sideways,4.53,1.86,2.68,Sideways,54230.00749999999,54264.15746762644,54195.85753237354,68.29993525290047,Sideways
2025-09-04 13:31:00+05:30,54253.0,54235.05,54251.9,24.585383634044476,14.889739383996229,16.68347488994451,9.695644250048247,9.438171141086215,Sideways,5.1,2.51,2.6,Sideways,54231.6375,54266.73447654457,54196.54052345543,70.19395308913954,Sideways
2025-09-04 13:32:00+05:30,54255.8,54244.8,54255.8,26.62497631230027,9.2476786052665,19.625865589863185,17.37729770703377,10.496501857826694,Sideways,5.8,3.17,2.64,Sideways,54234.3875,54267.893711120036,54200.88128887996,67.01242224007729,Sideways
2025-09-04 13:33:00+05:30,54272.85,54236.6,54241.75,30.67932797662658,8.911614317017975,23.18759063688916,21.767713659608606,12.066219000659142,Bullish,5.16,3.56,1.6,Sideways,54236.27,54266.70080847877,54205.83919152123,60.86161695753981,Sideways
2025-09-04 13:34:00+05:30,54263.6,54236.1,54262.5,28.71356257636688,8.69261651247864,26.723422832526502,20.02094606388824,12.938976501219067,Bullish,6.26,4.1,2.15,Sideways,54238.31,54270.06948427654,54206.55051572346,63.518968553078594,Sideways
2025-09-04 13:35:00+05:30,54267.5,54242.4,54246.25,28.851306095111845,7.384460817145438,30.06882714587848,21.466845277966407,13.94361931521113,Bullish,5.75,4.43,1.32,Sideways,54238.1075,54269.59558086004,54206.619419139955,62.976161720085656,Sideways
2025-09-04 13:36:00+05:30,54266.2,54244.2,54263.2,23.972018426890564,7.524313257122167,33.5854253788932,16.447705169768398,14.143420921518425,Sideways,6.64,4.87,1.76,Sideways,54239.52,54272.88995811607,54206.15004188392,66.73991623215261,Sideways
2025-09-04 13:37:00+05:30,54272.95,54227.2,54235.4,18.596709096554818,12.123564110523654,33.85299824614959,6.473144986031164,13.730283684950827,Sideways,5.04,4.91,0.13,Sideways,54240.295,54272.443993590445,54208.14600640955,64.29798718089296,Sideways
2025-09-04 13:38:00+05:30,54254.95,54231.3,54240.05,14.261381232581224,12.09352740786535,33.2537156499603,2.1678538247158734,13.999651231554488,Sideways,4.1,4.75,-0.64,Sideways,54242.25750000001,54268.50561320404,54216.00938679597,52.49622640806774,Sideways
2025-09-04 13:39:00+05:30,54255.25,54233.55,54245.2,14.834373499762307,6.4330292846852934,34.08498992039156,8.401344215077014,13.757610572681969,Sideways,3.73,4.54,-0.81,Sideways,54243.467500000006,54267.746888582275,54219.18811141774,48.55877716453688,Sideways
2025-09-04 13:40:00+05:30,54250.2,54227.75,54232.95,14.52978056426581,8.119122257054117,34.1163436383497,6.410658307211692,13.392612134589019,Sideways,2.42,4.12,-1.7,Sideways,54244.097499999996,54266.42676977927,54221.768230220725,44.65853955854254,Sideways
2025-09-04 13:41:00+05:30,54235.3,54219.9,54221.6,13.839216296068694,10.496034831286337,32.688763726799685,3.343181464782356,11.833265885449972,Sideways,0.46,3.39,-2.93,Sideways,54244.43250000001,54265.05303841841,54223.81196158161,41.24107683679904,Sideways
2025-09-04 13:42:00+05:30,54223.25,54206.05,54214.5,13.570770647837499,14.614676082284648,31.13780315371979,-1.043905434447149,9.298641541666,Sideways,-1.65,2.38,-4.03,Sideways,54243.505000000005,54267.64895204715,54219.36104795286,48.28790409429348,Bearish
2025-09-04 13:43:00+05:30,54215.05,54201.55,54209.6,13.412228796846277,15.809437111212727,31.667585643717267,-2.39720831436645,6.807735499637701,Sideways,-3.67,1.17,-4.84,Sideways,54241.94,54270.45665440319,54213.42334559681,57.033308806378045,Bearish
2025-09-04 13:44:00+05:30,54208.6,54185.35,54197.3,7.404556650247633,21.028325123154833,33.11688449612737,-13.6237684729072,2.9087784162073,Sideways,-6.19,-0.3,-5.89,Bearish,54239.532499999994,54274.25602872007,54204.80897127992,69.44705744014936,Bearish
2025-09-04 13:45:00+05:30,54197.3,54183.7,54192.95,7.5309221856908,21.08971348050968,34.74636849057672,-13.55879129481888,-0.4252767465246195,Sideways,-8.45,-1.93,-6.52,Bearish,54237.5125,54277.97634838004,54197.04865161995,80.92769676008902,Bearish
2025-09-04 13:46:00+05:30,54194.1,54186.3,54191.65,6.721492962201765,21.303178870791907,35.002795323561166,-14.581685908590142,-2.7647024014825425,Sideways,-10.22,-3.59,-6.63,Bearish,54234.7625,54279.82598591229,54189.6990140877,90.12697182458942,Sideways
2025-09-04 13:47:00+05:30,54193.0,54175.3,54186.8,1.411290322582188,26.32728494623993,37.49156668527197,-24.915994623657742,-5.774018895746277,Bearish,-11.88,-5.25,-6.63,Bearish,54231.6225,54280.88862452515,54182.35637547485,98.5322490503022,Sideways
2025-09-04 13:48:00+05:30,54187.85,54160.7,54166.5,1.4129520605566261,31.101766190081133,40.190548677607744,-29.688814129524506,-10.006258711813112,Bearish,-14.67,-7.13,-7.53,Bearish,54227.715000000004,54284.45971085433,54170.970289145676,113.48942170865485,Bearish
2025-09-04 13:49:00+05:30,54166.35,54152.5,54157.35,0.10484011881982322,35.17385986371251,43.05937026204504,-35.069019744892685,-14.615111828713598,Bearish,-17.41,-9.19,-8.22,Bearish,54223.36749999999,54287.59239494734,54159.14260505264,128.4497898947011,Bearish
2025-09-04 13:50:00+05:30,54173.6,54124.75,54164.75,0.09584664536834643,41.02236421725709,46.438854627444066,-40.926517571888745,-19.53396727723261,Bearish,-18.77,-11.1,-7.67,Bearish,54218.9,54286.46724525243,54151.33275474757,135.13449050486088,Sideways
2025-09-04 13:51:00+05:30,54181.55,54163.0,54179.8,2.8866340097997245,38.97830650805223,51.09160679998441,-36.09167249825251,-23.428163617655425,Bearish,-18.42,-12.57,-5.86,Bearish,54215.295,54283.14191669257,54147.44808330743,135.69383338514308,Sideways
2025-09-04 13:52:00+05:30,54200.3,54176.95,54195.0,9.457092819617259,39.01926444833931,54.85996694557398,-29.562171628722048,-26.446492874806054,Bearish,-16.73,-13.4,-3.33,Sideways,54212.255000000005,54277.87210222718,54146.63789777283,131.2342044543475,Sideways
2025-09-04 13:53:00+05:30,54203.15,54181.55,54198.85,10.353889278206992,39.0329362298557,56.18617063617468,-28.679046951648708,-28.11930159466622,Bearish,-14.9,-13.7,-1.2,Sideways,54210.11,54274.4599282252,54145.7600717748,128.69985645040288,Sideways
2025-09-04 13:54:00+05:30,54219.25,54177.1,54185.3,14.96230744018374,34.61160275319692,56.9955895909222,-19.64929531301318,-28.796024263354475,Sideways,-14.38,-13.84,-0.55,Sideways,54206.25,54266.49890476804,54146.00109523196,120.4978095360857,Sideways
2025-09-04 13:55:00+05:30,54197.2,54175.5,54194.9,14.65960179833052,31.904303147079432,58.65962270444254,-17.24470134874891,-29.091914867816556,Sideways,-13.05,-13.68,0.63,Sideways,54203.68250000001,54261.06239996932,54146.3026000307,114.75979993861984,Sideways
2025-09-04 13:56:00+05:30,54207.05,54170.9,54178.8,16.800363251099228,25.881640684124648,59.91482927879836,-9.08127743302542,-27.33250184663519,Sideways,-13.14,-13.57,0.44,Sideways,54199.4625,54250.47290012087,54148.452099879134,102.02080024173483,Sideways
2025-09-04 13:57:00+05:30,54184.45,54162.8,54181.55,16.3958641063537,26.32200886263097,60.98861384232604,-9.92614475627727,-25.136649694052167,Sideways,-12.84,-13.42,0.59,Sideways,54196.77,54245.423775744304,54148.11622425569,97.30755148861499,Sideways
2025-09-04 13:58:00+05:30,54192.05,54176.3,54182.9,19.12121212121609,22.090909090909534,58.08078124529111,-2.9696969696934445,-21.57005827458558,Sideways,-12.35,-13.21,0.86,Sideways,54193.9125,54238.398013602695,54149.4269863973,88.9710272053926,Sideways
2025-09-04 13:59:00+05:30,54185.05,54159.45,54179.75,18.450292397664647,25.76023391813036,55.877939252670664,-7.309941520465713,-17.834883157760803,Sideways,-12.07,-12.98,0.91,Sideways,54190.64,54228.353736147226,54152.92626385277,75.42747229445376,Sideways
2025-09-04 14:00:00+05:30,54198.05,54176.2,54188.85,21.373402611995765,24.743715770257914,52.68340768629389,-3.3703131582621495,-14.199176564428537,Sideways,-11.0,-12.58,1.59,Sideways,54188.435,54220.46089576339,54156.409104236605,64.05179152678465,Sideways
2025-09-04 14:01:00+05:30,54198.9,54171.6,54176.45,20.812252153701564,22.343771366060654,46.52086819092028,-1.5315192123590897,-11.084659629277098,Sideways,-11.02,-12.27,1.25,Sideways,54186.177500000005,54214.51260886138,54157.84239113863,56.670217722756206,Sideways
2025-09-04 14:02:00+05:30,54210.2,54161.45,54210.2,22.56939961265473,17.327307940605817,40.93731906400928,5.242091672048915,-7.315644226644029,Sideways,-8.22,-11.46,3.24,Sideways,54185.9625,54213.44518113936,54158.479818860644,54.965362278715475,Sideways
2025-09-04 14:03:00+05:30,54221.2,54200.95,54209.8,25.00635324015377,14.968233799237426,35.63057663718102,10.038119440916345,-4.017042587318525,Sideways,-5.96,-10.36,4.4,Sideways,54185.972499999996,54213.49151685968,54158.453483140314,55.03803371936374,Sideways
2025-09-04 14:04:00+05:30,54210.7,54190.3,54196.3,26.955211614848924,11.450486234760845,31.404655150204803,15.504725380088079,-0.37821739522552694,Sideways,-5.2,-9.33,4.13,Sideways,54185.9225,54213.35836731341,54158.48663268659,54.871734626824036,Sideways
2025-09-04 14:05:00+05:30,54197.55,54173.45,54181.15,24.406368051808194,15.825688073394328,26.77024009921674,8.580679978413865,1.5842223171566159,Sideways,-5.75,-8.61,2.86,Sideways,54185.332500000004,54212.639261732074,54158.025738267934,54.6135234641406,Sideways
2025-09-04 14:06:00+05:30,54181.55,54168.5,54174.3,19.90008326394736,17.65195670274681,22.841957047150398,2.24812656120055,2.936919130209707,Sideways,-6.67,-8.22,1.56,Sideways,54184.465000000004,54212.02788693684,54156.902113063166,55.125773873674916,Sideways
2025-09-04 14:07:00+05:30,54184.3,54167.4,54173.85,20.134983127110008,17.885264341956187,19.11673719646367,2.2497187851538207,3.5168542140816252,Sideways,-7.35,-8.05,0.7,Sideways,54183.817500000005,54211.755312039546,54155.87968796046,55.87562407908263,Sideways
2025-09-04 14:08:00+05:30,54175.55,54158.35,54168.05,16.785120217754297,21.971873582337196,17.241479407042334,-5.1867533645828985,3.752764009179716,Sideways,-8.25,-8.09,-0.17,Sideways,54183.895,54211.63846579265,54156.15153420735,55.48693158529932,Sideways
2025-09-04 14:09:00+05:30,54169.75,54157.95,54167.95,17.30319563523102,22.27591582229135,15.493587893956486,-4.972720187060329,3.574718783757697,Sideways,-8.88,-8.25,-0.63,Sideways,54184.425,54210.38068084008,54158.46931915993,51.91136168014782,Sideways
2025-09-04 14:10:00+05:30,54170.25,54106.7,54114.2,13.11216429699796,35.24342955622466,17.242955752747,-22.1312652592267,1.2858581118835168,Bearish,-13.56,-9.31,-4.25,Sideways,54181.8975,54221.94153463662,54141.853465363376,80.08806927324622,Bearish
2025-09-04 14:11:00+05:30,54141.6,54110.8,54141.55,12.776378393506379,32.073887489504024,18.6565276483202,-19.297509095997647,-1.440764195677212,Sideways,-14.89,-10.43,-4.46,Sideways,54179.985,54223.91583199137,54136.05416800863,87.86166398273781,Sideways
2025-09-04 14:12:00+05:30,54141.0,54121.1,54126.25,10.511049723754855,31.657458563534973,21.72377862339198,-21.14640883978012,-4.905711782421264,Bearish,-16.98,-11.74,-5.24,Bearish,54176.5475,54225.94978499386,54127.14521500614,98.8045699877257,Bearish
2025-09-04 14:13:00+05:30,54127.05,54113.8,54116.1,10.882310882308909,30.044330044326795,23.887065321719803,-19.162019162017884,-8.757572287099704,Sideways,-19.23,-13.24,-6.0,Bearish,54172.409999999996,54227.4829716829,54117.337028317095,110.14594336580194,Bearish
2025-09-04 14:14:00+05:30,54117.45,54095.1,54112.55,7.154076824216618,35.34199628730382,28.102957063274324,-28.187919463087205,-12.842972225044267,Bearish,-21.06,-14.8,-6.26,Bearish,54168.7725,54229.573023495745,54107.971976504254,121.60104699149088,Sideways
2025-09-04 14:15:00+05:30,54115.15,54091.1,54102.1,7.221101181895209,35.50014413375491,32.577638208958874,-28.2790429518597,-16.234879948717627,Bearish,-23.09,-16.46,-6.63,Bearish,54164.13250000001,54230.45123018349,54097.81376981652,132.6374603669683,Sideways
2025-09-04 14:16:00+05:30,54106.5,54070.95,54075.25,4.120467485765424,42.94276296074162,37.53124495186613,-38.822295474976194,-20.798437088732076,Bearish,-26.56,-18.48,-8.08,Bearish,54158.955,54235.78722939076,54082.12277060925,153.6644587815099,Bearish
2025-09-04 14:17:00+05:30,54111.2,54070.3,54102.6,2.1024410893175713,40.440242697896885,42.17444736983116,-38.33780160857931,-24.481886893620565,Bearish,-26.79,-20.14,-6.65,Bearish,54155.00750000001,54234.99941587115,54075.015584128865,159.98383174228366,Sideways
2025-09-04 14:18:00+05:30,54104.0,54059.9,54071.5,1.9706388043900926,37.83891019706483,45.72650230254278,-35.868271392674735,-27.914725916466608,Bearish,-29.15,-21.94,-7.21,Bearish,54149.4375,54236.457000987466,54062.417999012534,174.03900197493203,Sideways
2025-09-04 14:19:00+05:30,54080.5,54068.25,54078.15,2.0344074276343127,34.4620425996724,50.5496101549377,-32.42763517203809,-29.058767017890098,Bearish,-30.13,-23.58,-6.55,Bearish,54144.357500000006,54235.68202414334,54053.03297585667,182.64904828666477,Sideways
2025-09-04 14:20:00+05:30,54109.8,54074.95,54106.1,9.471649484535726,31.250000000000703,53.94206132833965,-21.77835051546498,-29.33441606449758,weak Bearish,-28.33,-24.53,-3.8,Sideways,54140.22000000001,54230.54977826603,54049.890221733986,180.65955653204583,Sideways
2025-09-04 14:21:00+05:30,54107.8,54049.05,54057.8,7.909735954402458,34.23287193206862,57.98098191856671,-26.323135977666162,-29.90960796870714,weak Bearish,-30.45,-25.71,-4.74,Sideways,54134.2875,54230.02181367736,54038.553186322635,191.46862735472678,Sideways
2025-09-04 14:22:00+05:30,54061.9,54005.4,54012.45,7.247149099435014,38.74027496536217,61.916645119494206,-31.493125865927155,-31.279730935808168,Bearish,-35.38,-27.65,-7.73,Bearish,54124.4,54227.673214540846,54021.12678545916,206.54642908168898,Bearish
2025-09-04 14:23:00+05:30,54025.35,53999.65,54007.85,7.0386088396645885,38.73305040885983,65.96526541143534,-31.69444156919524,-31.669344503153507,Bearish,-39.21,-29.96,-9.25,Bearish,54114.302500000005,54221.82189592232,54006.78310407769,215.03879184463585,Sideways
2025-09-04 14:24:00+05:30,54008.25,53978.85,53978.85,7.57406994876362,34.89641345511271,67.29132261025865,-27.322343506349085,-31.563044564763434,weak Bearish,-44.07,-32.78,-11.29,Bearish,54103.43000000001,54219.661676086274,53987.19832391374,232.46335217253363,Bearish
2025-09-04 14:25:00+05:30,53992.9,53971.85,53992.45,7.742229306614898,37.26517135375116,68.90341039614438,-29.522942047136258,-30.529783072781225,weak Bearish,-46.3,-35.48,-10.81,Bearish,54093.994999999995,54214.229279635685,53973.760720364306,240.4685592713795,Sideways
2025-09-04 14:26:00+05:30,54019.75,53991.25,54009.95,13.606887298747306,36.594364937388164,68.59221395870132,-22.987477638640858,-28.824191520565837,weak Bearish,-46.11,-37.61,-8.5,Bearish,54085.777500000004,54205.36579582999,53966.18920417002,239.17659165996884,Sideways
2025-09-04 14:27:00+05:30,54015.55,53995.8,54013.75,13.411946219968693,34.46109764161435,68.38852018287159,-21.04915142164566,-27.17762263489594,weak Bearish,-45.14,-39.12,-6.03,Bearish,54077.7725,54193.922183256465,53961.62281674353,232.29936651293247,Sideways
2025-09-04 14:28:00+05:30,54028.0,54006.25,54023.75,16.177444272786293,30.37960715073928,65.82953545501645,-14.202162877952986,-25.152570157775372,Sideways,-43.07,-39.91,-3.16,Sideways,54070.557499999995,54180.876021012904,53960.23897898709,220.6370420258172,Sideways
2025-09-04 14:29:00+05:30,54024.0,54007.4,54009.95,16.44788511163366,29.989902389767988,63.18434268794056,-13.542017278134328,-24.237422020294193,Sideways,-42.06,-40.34,-1.72,Sideways,54062.657499999994,54166.020026420134,53959.294973579854,206.7250528402801,Sideways
2025-09-04 14:30:00+05:30,54041.0,54008.75,54037.5,20.41369955917168,25.658415282016588,58.10534672668195,-5.244715722844909,-21.895375325314053,Sideways,-38.59,-39.99,1.4,Sideways,54058.822499999995,54159.796944263246,53957.848055736744,201.94888852650183,Sideways
2025-09-04 14:31:00+05:30,54080.0,54037.8,54069.9,28.06622367383654,25.56594211059779,52.00147676427989,2.500281563238751,-18.11833005540673,Sideways,-32.84,-38.56,5.72,Bullish,54055.240000000005,54148.65747610401,53961.822523896,186.83495220800978,Sideways
2025-09-04 14:32:00+05:30,54108.05,54068.6,54094.5,34.7484634646023,23.469155474617835,46.9496711412598,11.279307989984467,-13.343468993275648,Sideways,-26.01,-36.05,10.04,Bullish,54053.652500000004,54142.97856429647,53964.32643570354,178.65212859293388,Sideways
2025-09-04 14:33:00+05:30,54094.05,54064.4,54078.5,33.391665755222256,23.471508257682068,41.84925577604978,9.920157497540188,-9.205413326176842,Sideways,-21.63,-33.16,11.54,Bullish,54051.7725,54137.05588194737,53966.489118052625,170.56676389474887,Sideways
2025-09-04 14:34:00+05:30,54082.0,54068.35,54078.15,28.294529189126578,24.61291432503603,38.526225962906665,3.681614864090548,-5.516018113818308,Sideways,-17.98,-30.13,12.15,Bullish,54050.052500000005,54131.47493628829,53968.630063711724,162.84487257656292,Sideways
2025-09-04 14:35:00+05:30,54079.45,54058.55,54069.65,30.98467721677945,22.90881688018021,35.1349976764317,8.075860336599238,-2.0645361165694087,Sideways,-15.6,-27.22,11.62,Bullish,54048.43000000001,54126.71844372316,53970.14155627685,156.57688744631014,Sideways
2025-09-04 14:36:00+05:30,54076.2,54061.25,54074.8,34.595428411162544,13.33613798906078,33.411525080501,21.259290422101763,2.6364018660691944,Bullish,-13.14,-24.41,11.27,Bullish,54048.407499999994,54126.663740878175,53970.15125912181,156.51248175636283,Sideways
2025-09-04 14:37:00+05:30,54090.95,54071.95,54083.35,39.47406031156185,11.947977704729402,32.289028872012,27.526082606832446,7.272873586600909,Bullish,-10.38,-21.6,11.22,Bullish,54047.44499999999,54123.3324644635,53971.557535536485,151.77492892701412,Sideways
2025-09-04 14:38:00+05:30,54084.4,54060.85,54065.2,40.14534883720888,9.331395348834672,32.14239490230192,30.813953488374207,12.201314782879635,Bullish,-9.55,-19.19,9.64,Bullish,54047.130000000005,54122.64844946812,53971.61155053189,151.03689893623232,Sideways
2025-09-04 14:39:00+05:30,54064.75,54034.05,54038.7,39.000282406100524,14.656876588530976,30.69758568725891,24.343405817569547,15.488883842925686,Bullish,-10.91,-17.53,6.63,Bullish,54045.157499999994,54119.31300002362,53971.00199997637,148.31100004725158,Sideways
2025-09-04 14:40:00+05:30,54062.0,54036.9,54051.3,31.722269746222764,14.798973481604907,30.02522288559663,16.923296264617857,17.091441031967808,Sideways,-10.84,-16.2,5.36,Bullish,54042.4175,54110.92646425838,53973.908535741626,137.01792851675418,Sideways
2025-09-04 14:41:00+05:30,54061.85,54048.15,54057.9,32.27912374873183,15.058755258955136,29.482999614675496,17.22036848977669,17.751558865278056,Sideways,-10.14,-14.98,4.85,Sideways,54042.4225,54110.93620569431,53973.908794305695,137.02741138861165,Sideways
2025-09-04 14:42:00+05:30,54065.05,54021.5,54063.25,26.961386273708733,21.435393641694787,28.119659674056603,5.525992632013946,17.263318324664027,Sideways,-9.04,-13.8,4.75,Sideways,54044.9625,54112.55806100784,53977.36693899216,135.19112201567623,Sideways
2025-09-04 14:43:00+05:30,54111.05,54059.8,54109.4,36.10072301171929,19.58364497631266,28.155397694072327,16.51707803540663,18.689480899254704,Sideways,-4.4,-11.92,7.52,Bullish,54050.04,54121.06667104363,53979.013328956375,142.05334208725253,Sideways
2025-09-04 14:44:00+05:30,54139.4,54103.75,54116.75,38.60321384425321,19.419035846721822,29.703953107018872,19.18417799753139,19.92373841713605,Sideways,-0.13,-9.56,9.43,Bullish,54056.935,54125.59760837609,53988.272391623905,137.32521675218595,Sideways
2025-09-04 14:45:00+05:30,54118.75,54077.85,54092.9,29.07669396872751,25.92454703400132,29.78032026198668,3.15214693472619,17.911833585205436,Sideways,1.32,-7.38,8.7,Bullish,54061.9575,54125.24429312259,53998.670706877405,126.57358624518383,Sideways
2025-09-04 14:46:00+05:30,54128.9,54069.2,54128.35,23.455039584072164,24.683918232303263,28.578776307342387,-1.228878648231099,14.716837890198374,Sideways,5.26,-4.85,10.12,Bullish,54067.8775,54132.80992215485,54002.94507784516,129.86484430968994,Sideways
2025-09-04 14:47:00+05:30,54127.45,54094.9,54102.95,23.27080890973076,23.505275498240195,27.36846134344222,-0.23446658850943436,11.267013437211302,Sideways,6.27,-2.63,8.9,Bullish,54072.3375,54133.77553788797,54010.89946211204,122.87607577593008,Sideways
2025-09-04 14:48:00+05:30,54102.75,54083.35,54097.0,22.950630130651483,25.852699734072903,27.29616583708763,-2.9020696034214204,8.239738390434528,Sideways,6.51,-0.8,7.31,Bullish,54076.0,54133.872309527505,54018.127690472495,115.74461905501084,Sideways
